order_id,date,customer_id,product,quantity,unit_price,region,status,total_amount,name,customer_type,date_only
ORD000946,2024-05-03,CUST0038,Webcam,5,446.0,West,Completed,2230.0,Customer 38,Basic,2024-05-03
ORD000947,2024-09-29,CUST0046,USB Cable,10,359.99,West,Pending,3599.9,Customer 46,Basic,2024-09-29
ORD000948,2024-02-10,CUST0024,Monitor,3,126.46,South,Cancelled,379.38,Customer 24,Standard,2024-02-10
ORD000949,2024-01-09,CUST0099,Mouse,3,178.31,North,Completed,534.9300000000001,Customer 99,Standard,2024-01-09
ORD000950,2024-06-20,UNKNOWN,USB Cable,10,230.52,West,Pending,2305.2000000000003,Unknown Customer,Standard,2024-06-20
ORD000951,2024-09-18,CUST0022,Keyboard,6,398.23,West,Completed,2389.38,Customer 22,Premium,2024-09-18
ORD000952,2024-01-19,CUST0028,Webcam,2,102.32,East,Pending,204.64,Customer 28,Premium,2024-01-19
ORD000953,2024-01-17,CUST0069,Keyboard,2,130.12,North,Completed,260.24,Customer 69,Premium,2024-01-17
ORD000954,2024-06-23,CUST0070,Headphones,1,229.85,North,Cancelled,229.85,Customer 70,Basic,2024-06-23
ORD000955,2024-05-13,CUST0029,Monitor,9,268.38,South,Completed,2415.42,Customer 29,Basic,2024-05-13
ORD000956,2024-10-20,CUST0089,Webcam,10,94.65,West,Completed,946.5,Customer 89,Basic,2024-10-20
ORD000957,2024-04-19,CUST0093,Headphones,10,257.96,North,Cancelled,2579.6,Customer 93,Standard,2024-04-19
ORD000958,2024-07-02,CUST0004,Headphones,5,113.52,South,Pending,567.6,Customer 4,Basic,2024-07-02
ORD000959,2024-05-05,CUST0080,Laptop,9,219.9,West,Completed,1979.1000000000001,Customer 80,Basic,2024-05-05
ORD000960,2024-03-11,CUST0064,USB Cable,4,22.55,South,Completed,90.2,Customer 64,Standard,2024-03-11
ORD000961,2024-02-16,CUST0080,Keyboard,6,292.74,South,Completed,1756.44,Customer 80,Basic,2024-02-16
ORD000962,2024-01-31,CUST0013,USB Cable,9,63.0,South,Completed,567.0,Customer 13,Standard,2024-01-31
ORD000963,2024-06-29,CUST0048,Laptop,5,321.57,East,Cancelled,1607.85,Customer 48,Premium,2024-06-29
ORD000964,2024-03-05,CUST0045,Mouse,8,390.84,South,Pending,3126.72,Customer 45,Premium,2024-03-05
ORD000965,2024-05-15,CUST0014,Charger,5,63.01,South,Completed,315.05,Customer 14,Standard,2024-05-15
ORD000966,2024-02-20,CUST0066,Monitor,10,467.38,East,Cancelled,4673.8,Customer 66,Premium,2024-02-20
ORD000967,2024-10-13,CUST0041,Headphones,3,356.8,West,Cancelled,1070.4,Customer 41,Standard,2024-10-13
ORD000968,2024-08-13,CUST0081,USB Cable,4,231.9,East,Completed,927.6,Customer 81,Basic,2024-08-13
ORD000969,2024-10-02,CUST0024,Keyboard,2,326.47,South,Pending,652.94,Customer 24,Standard,2024-10-02
ORD000970,2024-03-13,CUST0035,Keyboard,4,52.87,North,Pending,211.48,Customer 35,Basic,2024-03-13
ORD000971,2024-01-24,CUST0048,Laptop,7,58.8,West,Completed,411.59999999999997,Customer 48,Premium,2024-01-24
ORD000972,2024-07-03,CUST0068,Mouse,4,105.13,South,Pending,420.52,Customer 68,Standard,2024-07-03
ORD000973,2024-06-03,CUST0057,Headphones,7,477.86,North,Cancelled,3345.02,Customer 57,Standard,2024-06-03
ORD000974,2024-03-12,CUST0098,Laptop,8,440.58,West,Completed,3524.64,Customer 98,Premium,2024-03-12
ORD000975,2024-03-06,CUST0042,Laptop,2,242.18,North,Completed,484.36,Customer 42,Standard,2024-03-06
ORD000976,2024-04-02,CUST0014,Laptop,9,345.13,East,Pending,3106.17,Customer 14,Standard,2024-04-02
ORD000977,2024-02-15,CUST0013,Charger,5,352.24,North,Completed,1761.2,Customer 13,Standard,2024-02-15
ORD000978,2024-06-05,CUST0008,Keyboard,2,431.36,South,Completed,862.72,Customer 8,Standard,2024-06-05
ORD000979,2024-03-10,CUST0034,Keyboard,9,486.64,South,Cancelled,4379.76,Customer 34,Basic,2024-03-10
ORD000980,2024-02-07,CUST0078,Webcam,7,275.86,North,Completed,1931.02,Customer 78,Premium,2024-02-07
ORD000981,2024-02-05,CUST0094,Keyboard,2,107.62,South,Completed,215.24,Customer 94,Premium,2024-02-05
ORD000982,2024-06-26,CUST0095,Mouse,6,122.06,South,Pending,732.36,Customer 95,Standard,2024-06-26
ORD000983,2024-10-20,CUST0035,USB Cable,4,370.53,East,Cancelled,1482.12,Customer 35,Basic,2024-10-20
ORD000984,2024-07-04,CUST0025,Charger,2,495.92,South,Completed,991.84,Customer 25,Premium,2024-07-04
ORD000985,2024-07-14,CUST0072,Mouse,5,499.9,West,Pending,2499.5,Customer 72,Standard,2024-07-14
ORD000986,2024-06-13,CUST0031,Keyboard,4,419.43,North,Completed,1677.72,Customer 31,Standard,2024-06-13
ORD000987,2024-09-24,CUST0044,Webcam,2,427.4,South,Cancelled,854.8,Customer 44,Basic,2024-09-24
ORD000988,2024-01-31,CUST0022,Laptop,8,43.5,East,Completed,348.0,Customer 22,Premium,2024-01-31
ORD000989,2024-02-10,CUST0067,Webcam,2,36.39,North,Completed,72.78,Customer 67,Premium,2024-02-10
ORD000990,2024-06-28,CUST0094,Headphones,1,319.65,South,Completed,319.65,Customer 94,Premium,2024-06-28
ORD000991,2024-05-26,CUST0037,Keyboard,3,114.76,East,Cancelled,344.28000000000003,Customer 37,Premium,2024-05-26
ORD000992,2024-06-30,CUST0081,Laptop,6,391.08,South,Completed,2346.48,Customer 81,Basic,2024-06-30
ORD000993,2024-06-25,CUST0084,USB Cable,6,108.4,West,Completed,650.4000000000001,Customer 84,Basic,2024-06-25
ORD000994,2024-08-24,CUST0087,Keyboard,3,411.28,West,Completed,1233.84,Customer 87,Standard,2024-08-24
ORD000995,2024-04-29,CUST0024,Headphones,4,137.77,West,Completed,551.08,Customer 24,Standard,2024-04-29
ORD000996,2024-02-29,CUST0039,Laptop,1,462.27,North,Completed,462.27,Customer 39,Premium,2024-02-29
ORD000997,2024-01-29,CUST0086,Webcam,2,26.38,North,Completed,52.76,Customer 86,Standard,2024-01-29
ORD000998,2024-04-28,CUST0004,Charger,1,460.33,North,Completed,460.33,Customer 4,Basic,2024-04-28
ORD000999,2024-08-17,CUST0013,USB Cable,9,213.09,North,Completed,1917.81,Customer 13,Standard,2024-08-17
ORD001000,2024-02-29,UNKNOWN,USB Cable,2,248.935,South,Completed,497.87,Unknown Customer,Standard,2024-02-29
